17663	0			1	Feguig (فكيك)
17664	0	34.69720345	-1.90944149483833	2	Oujda (وجدة)
17665	0			3	Bouâarfa (بوعرفة)
17666	0			4	Jrada (جرادة)
17667	0	34.92393415	-2.31827019232913	5	Berkane (بركان)
17668	0	32.34984065	-2.64503641582022	6	Ain châir (عين الشعير)
17669	0	34.40528225	-2.89524538187535	7	Taourirt (تاوريرت)
17670	0	35.173842	-2.93724075453434	8	Nador (الناظور)
17671	0	35.2919028	-2.9407145	9	Melilla (مليلية)
17672	0	32.039244	-3.0492799	10	Bouânane (بوعنان)
17673	0			11	Guersif (كرسيف)
17674	0			12	Boutagit (بوتاجيت)
17675	0			13	Tandit (تانديت)
17676	0	34.6543626	-3.8654044	14	Aknoul (أكنول)
17677	0			15	Alhoceima (الحسيمة)
17678	0	33.0457055	-3.99677564581099	16	Missour (ميسور)
17679	0	34.2190783	-4.01825316459564	17	Taza (تازة)
17680	0	34.73954955	-4.09085533750378	18	Bourd (بورد)
17681	0	31.4324061	-4.2342571	19	Arfoud (أرفود)
17682	0	31.2618886	-3.95931340525083	20	Rissani (الريصاني)
17683	0	34.1859741	-4.26149301717694	21	Oued Amlil (واد أمليل)
17684	0			22	Tehla (تاهلة)
17685	0			23	Errachidia (الراشدية)
17686	0	32.25677	-4.4981889	24	Rich (الريش)
17687	0			25	Menzal beni yazgha (المنزل بني يازغة)
17688	0			26	Taounat (تاونات)
17689	0	34.28657	-4.6656319	27	Tissa (تيسة)
17690	0	33.3637958	-4.72957492174764	28	Boulemane (بولمان)
17691	0			29	Midelet (ميدلت)
17692	0	33.824898	-4.8333359	30	Sefrou (صفرو)
17693	0			31	Guelmima (كلميمة)
17694	0	34.0341156	-5.0133549	32	Fes (فاس)
17695	0			33	Imouzar Kandar (إموزار كندر)
17696	0			34	Tinjdad (تنجداد)
17697	0	33.527605	-5.1074079	35	Ifrane (إفران)
17698	0			36	Moulay Yaâgoub (مولاي يعقوب)
17699	0	36.4618625	4.6416718	37	Azrou (آزرو)
17700	0			38	Chefchaouan (شفشاون)
17701	0	35.8883614	-5.3041383	39	Sebta (سبتة)
17702	0	35.57413995	-5.36525565400729	40	Tetouan (تطوان)
17703	0			41	Hajb (الحاجب)
17704	0			42	Zerhoune (زرهون)
17705	0	33.8850849	-5.5678715	43	Meknes (مكناس)
17706	0			44	Ouazane (وزان)
17707	0	32.9364914	-5.66309704410188	45	Khénifra (خنيفرة)
17708	0	34.226412	-5.7114339	46	Sidi kacém (سيدي قاسم)
17709	0	34.7623799	-3.7953009	47	Tizi ousli (تيزي وسلي)
17710	0	35.76433475	-5.81870095012039	48	Tanger (طنجة)
17711	0			49	Zagoura (زاكورة)
17712	0			50	Laksar lakbire (القصر الكبير)
17713	0	34.90821925	-5.93749932815386	51	Arbaoua (عرباوة)
17714	0	34.2697073	-5.9224297	52	Sidi Slimane (سيدي سليمان)
17715	0			53	Souq Arbiâ Gharb (سوق أربعاء الغرب)
17716	0			54	Assila (أصيلا)
17717	0	34.0132839	-6.8208986	55	Khémissat (الخميسات)
17718	0			56	Kalâa Megouna (قلعة مكونة)
17719	0	34.0106291	-6.8283634	57	Araich (العرائش)
17720	0			58	Moulay Bouâaza (مولاي بوعزة)
17721	0			59	Kesbat Tadla (قصبة تادلة)
17722	0			60	Sidi yahya lgharb (سيدي يحيى الغرب)
17723	0	33.8759499	-6.324168	61	Tiflet (تيفلت)
17724	0	32.334193	-6.3533349	62	Beni Mellal (بني ملال)
17725	0			63	Meskoura (هسكورة)
17726	0			64	Oued Zam (واد زم)
17727	0	31.959295	-6.5709909	65	Azilal (أزيلال)
17728	0			66	Oued zam (واد زم)
17729	0	34.25506595	-6.56766565137986	67	Kénitra (القنيطرة)
17730	0			68	Remani (الرماني)
17731	0			69	Rabat Salé (الرباط وسلا)
17732	0	32.885508	-6.9092379	70	Khouribga (خريبكة)
17733	0			71	Ouerzazat (ورزازات)
17734	0			72	Demnat (دمنات)
17735	0	33.6228983	-7.1267175	73	Ben slimane (بن سليمان)
17736	0	33.781005	-7.1610293	74	Bouznika (بوزنيقة)
17737	0			75	Lgara (الكارة)
17738	0	33.6920012	-7.39204744510557	76	Mohammedia (المحمدية)
17739	0			77	kelâat Esraghna (قلعة السراغنة)
17740	0			78	Berrchid (برشيد)
17741	0	33.002397	-7.6198669	79	Settat (سطات)
17742	0	33.5949733	-7.6188008	80	Casablanca (الدار البيضاء)
17743	0			81	Talouine (تالوين)
17744	0			82	Bengrire (بنكرير)
17745	0	29.746392	-7.969605	83	Tata (طاطا)
17746	0			84	Merrakech (مراكش)
17747	0	29.391861	-8.2567619	85	Akka (أقا)
17748	0			86	Azemour (آزمور)
17749	0			87	Aghram (اغرام)
17750	0	31.92625295	5.37117815436379	88	Eljadida (الجديدة)
17751	0			89	Youssoufia (اليوسفبة)
17752	0			90	Taroudent (تارودانت)
17753	0	29.7204697	-8.9744555	91	Tafraout (تافراوت)
17754	0	32.26495555	-9.23071663352688	92	Safi (آسفي)
17755	0	28.022026	-9.2946089	93	Zag (الزاك)
17756	0	29.5667963	34.9061033	94	Assa (أسا)
17757	0	30.4211631	-9.5830754	95	Agadir (أكادير)
17758	0	29.698624	-9.7312814	96	Tiznit (تزنيت)
17759	0	31.44784235	-9.75138145706935	97	Essaouira (الصويرة)
17760	0			98	Gelmim (كلميم)
17761	0	29.3791253	-10.1715631	99	Sidi Ifni (سيدي إفني)
17762	0			100	Tantan (طانطان)
17763	0	26.7435827	-11.6645491	101	Smara (السمارة)
17764	0			102	Terfaya (طرفاية)
17765	0	27.13973835	-13.181991868209	103	Laayoune (العيون)
17766	0	26.1593595	-14.4038087224228	104	Boujdour (بوجدور)
17767	0	23.6940663	-15.9431273	105	Dakhla (الداخلة)
17768	0	20.833322	-17.0891209	106	Lagouira (الكويرة)